barcode,product_name,brands,primary_brand,query_category,off_categories,primary_country,nova_group,nutriscore_grade,energy_kcal,fat_100g,saturated_fat_100g,carbs_100g,sugars_100g,protein_100g,salt_100g,image_url,health_wash_score_v1,upf_markers_found,functional_claims_found,negative_claims_found,has_artificial_sweetener,ht_sugar_loophole,ht_protein_masks_fat,ht_fibre_distraction,ht_vegan_calorie_trap,tier,sampling_reason
28400314046,Cheetos Puffs,fritolay,fritolay,snacks,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps",United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/002/840/031/4046/front_en.47.400.jpg,9.0,artificial_flavour,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritolay
28400688925,Cheetos popcorn cheddar jalapeño,fritolay,fritolay,snacks,Snacks,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/002/840/068/8925/front_en.3.400.jpg,9.0,refined_sugar|acid_regulator,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritolay
28400655323,mexican street food,fritolay,fritolay,snacks,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Cereals and their products, Flours, Cereal flours, Cornmeal, Chip",United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/002/840/065/5323/front_en.3.400.jpg,15.0,added_flavour|maltodextrin,adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritolay
28400619714,Doritos Taco Tortilla chips,fritolay,fritolay,snacks,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",United States,4.0,D,,,,,,,,https://images.openfoodfacts.org/images/products/002/840/061/9714/front_en.5.400.jpg,24.0,artificial_flavour|maltodextrin|starch|acid_regulator,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritolay
28400284752,"Flamin' Hot Nacho Flavored Tortilla Chips, Flamin' Hot Nacho","fritolay, doritos",fritolay,snacks,Snacks,"Guam,United States",4.0,D,,,,,,,,https://images.openfoodfacts.org/images/products/002/840/028/4752/front_en.8.400.jpg,27.0,artificial_flavour|refined_sugar|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritolay
28400325059,Doritos Nacho cheese,"fritolay,doritos",fritolay,snacks,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips",United States,4.0,D,,,,,,,,https://images.openfoodfacts.org/images/products/002/840/032/5059/front_en.15.400.jpg,27.0,artificial_flavour|refined_sugar|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritolay
28400079174,Grandma's cookies,fritolay,fritolay,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/002/840/007/9174/front_en.8.400.jpg,36.0,preservative|artificial_flavour|glucose_syrup|starch|artificial_colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritolay
3033491235931,Activia à Boire Céréales Graines de Lin Quinoa Sésame,"activia, danone",activia,beverages,"Boissons, Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Boissons lactées, Desserts lactés fermentés, Boissons fermentées, Yaourts, Boissons lactées fermentées, Yaourts à boire",France,4.0,E,78.0,1.9,1.0,11.9,11.5,2.8,0.13,https://images.openfoodfacts.org/images/products/303/349/123/5931/front_fr.20.400.jpg,0.0,,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
3033491235948,Activia aux Céréales,"activia, danone",activia,beverages,"Boissons, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Boissons lactées, Boissons fermentées, Boissons lactées fermentées, Boissons lactées fermentées au Bifidus",France,4.0,E,76.0,1.8,1.0,12.0,11.5,2.8,0.11,https://images.openfoodfacts.org/images/products/303/349/123/5948/front_fr.6.400.jpg,0.0,,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
5900643029831,"Activia malina, granat","activia,danone",activia,beverages,"Napoje,Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Desery,Desery mleczne,Napoje mleczne,Fermentowane desery mleczne,Napoje fermentowane,Jogurty,en:Fermented milk drinks,en:drinkable-yogurts",Poland,4.0,D,62.8585085943,1.2,0.8,9.9,9.9,2.8,0.1075,https://images.openfoodfacts.org/images/products/590/064/302/9831/front_pl.23.400.jpg,0.0,,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
3033491993251,Kéfir Saveur Mangue,activia,activia,beverages,"Zuivel, eieren, Probiotica en kefir, Probiotica, kefir, gut health drinks",Belgium,4.0,D,73.0,3.1,2.0,8.1,8.0,3.1,0.12,https://images.openfoodfacts.org/images/products/303/349/199/3251/front_fr.32.400.jpg,3.0,starch,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
56800739022,Yogourt Probiotique Activia (cerise),activia,activia,dairy-desserts,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, en:fruit-yogurts",Canada,4.0,D,78.2608695652174,3.19097450657895,2.16678125,28.1328782894737,27.249962993421,2.183828125,0.0714280427631579,https://images.openfoodfacts.org/images/products/005/680/073/9022/front_en.27.400.jpg,6.0,starch|colour,probiotic_claim|fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
36632035752,Probiotic Yogurt Drink Strawberry,activia,activia,dairy-desserts,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Milks, Fermented dairy desserts, Yogurts",United States,4.0,E,77.0,1.69,0.97,12.08,10.63,3.38,0.085,https://images.openfoodfacts.org/images/products/003/663/203/5752/front_en.23.400.jpg,9.0,added_flavour|starch,probiotic_claim|fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
5060360507897,Strawberry Kefir,activia,activia,beverages,"Activia Kefir Strawberry Drink, en:kefir",United Kingdom,4.0,D,72.1428571428571,3.07142857142857,2.0,7.85714285714286,7.85714285714286,3.10714285714286,0.116071428571429,https://images.openfoodfacts.org/images/products/506/036/050/7897/front_en.3.400.jpg,15.0,added_flavour|modified_starch|starch,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
36632035981,Probiotic Yogurt Drink Strawberry Banana,activia,activia,beverages,"Beverages, Dairies, Fermented foods, Fermented milk products, Dairy drinks, Fermented drinks, Fermented milk drinks, Milk drinks fermented with Bifidus, en:drinkable-yogurts","France,United States",4.0,E,77.0,1.6908212560386,0.96618357487923,12.07729468599,10.628019323671,3.3816425120773,0.13888888888889,https://images.openfoodfacts.org/images/products/003/663/203/5981/front_en.25.400.jpg,24.0,thickener|preservative|added_flavour|starch|acid_regulator,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:activia
3175681040502,Milical Nutrition Saveur Café 12 Biscuits,milical,milical,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",France,4.0,D,452.0,18.0,6.6,58.0,22.0,9.0,0.6,https://images.openfoodfacts.org/images/products/317/568/104/0502/front_fr.20.400.jpg,3.0,colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3175681040519,Biscuit Noisette,milical,milical,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",Unknown,4.0,D,,,,,,,,https://images.openfoodfacts.org/images/products/317/568/104/0519/front_fr.26.400.jpg,3.0,colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3175681040526,Milical Nutrition Saveur Vanille 12 Biscuits,milical,milical,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits fourrés",France,4.0,D,449.0,18.0,6.2,59.0,19.0,8.8,0.0,https://images.openfoodfacts.org/images/products/317/568/104/0526/front_fr.27.400.jpg,3.0,colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3175681040533,Milical - Fourrés Chocolat,milical,milical,snacks,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat","France,Lebanon",4.0,D,448.0,17.0,6.9,60.0,22.0,9.3,0.5,https://images.openfoodfacts.org/images/products/317/568/104/0533/front_fr.14.400.jpg,3.0,colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3175681056237,Milical Nutrition Saveur Coco 12 Biscuits,milical,milical,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits fourrés",France,4.0,D,457.0,19.0,7.0,57.0,20.0,9.0,0.54,https://images.openfoodfacts.org/images/products/317/568/105/6237/front_fr.24.400.jpg,3.0,colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3175681087507,Biscuits Pépites Chocolat,milical,milical,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs",Unknown,4.0,D,,,,,,,,https://images.openfoodfacts.org/images/products/317/568/108/7507/front_fr.3.400.jpg,3.0,colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3175681057241,Boisson saveur Chocolat,milical,milical,beverages,"Boissons, Boissons édulcorées, Boissons light, Compléments alimentaires, Compléments pour le Bodybuilding, Boisson protéinée",Unknown,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/317/568/105/7241/front_fr.8.400.jpg,12.0,artificial_sweetener|colour,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3175681205925,Milical LCD - Crème Au Caramel,milical,milical,dairy-desserts,"Produits laitiers, Desserts, Desserts lactés, Crèmes dessert",France,4.0,D,365.0,6.0,1.5,33.0,14.9,40.0,1.5,https://images.openfoodfacts.org/images/products/317/568/120/5925/front_fr.4.400.jpg,33.0,artificial_sweetener|glucose_syrup|maltodextrin|starch|colour,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:milical
3229820142067,Boisson aux pruneaux,gayelord hauser,gayelord hauser,beverages,Boissons,France,4.0,E,66.0,0.0,0.0,16.0,12.0,0.0,0.03,https://images.openfoodfacts.org/images/products/322/982/014/2067/front_fr.28.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3177710126133,Galettes froment Chocolat noir,gayelord hauser,gayelord hauser,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, en:dark-chocolate-biscuits","France,French Polynesia",4.0,E,466.0,19.0,8.8,65.0,21.0,6.4,0.77,https://images.openfoodfacts.org/images/products/317/771/012/6133/front_fr.30.400.jpg,3.0,starch,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3229820139036,Galettes chocolat Gayelord Hauser,gayelord hauser,gayelord hauser,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",France,4.0,E,449.6,14.0,9.1,55.4,17.5,22.5,1.27,https://images.openfoodfacts.org/images/products/322/982/013/9036/front_fr.5.400.jpg,9.0,glucose_syrup,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3229820141947,Pâtes de fruits,gayelord hauser,gayelord hauser,snacks,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Snacks, Snacks sucrés, Confiseries, Fruits et produits dérivés, Pâtes de fruits, de:Assortiment von Fruchtpasten",France,4.0,D,324.0,0.5,0.1,78.0,69.0,1.1,0.03,https://images.openfoodfacts.org/images/products/322/982/014/1947/front_fr.77.400.jpg,15.0,thickener|glucose_syrup|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3229820788746,Pâtes de Fruits - Vitalité - Saveur Grenade-Cranberry,gayelord hauser,gayelord hauser,snacks,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Snacks, Snacks sucrés, Confiseries, Fruits et produits dérivés, Pâtes de fruits",France,4.0,D,322.0,0.5,0.5,80.0,64.0,0.5,0.13,https://images.openfoodfacts.org/images/products/322/982/078/8746/front_fr.26.400.jpg,15.0,thickener|glucose_syrup|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3229820792910,Tartelettes Framboise Myrtille Grenade,gayelord hauser,gayelord hauser,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits","France,Ireland",4.0,D,416.0,12.0,1.0,71.0,20.0,4.5,0.49,https://images.openfoodfacts.org/images/products/322/982/079/2910/front_fr.16.400.jpg,15.0,thickener|glucose_syrup|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3229820788753,Biscuit Cacao Quinoa Sans Sucre,gayelord hauser,gayelord hauser,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits édulcorés, Biscuit au quinoa",France,4.0,D,419.0,14.7,7.4,70.0,0.5,7.8,0.8,https://images.openfoodfacts.org/images/products/322/982/078/8753/front_fr.10.400.jpg,24.0,polyol_sweetener|maltodextrin|starch|palm_oil,fortification_claim,no_added_sugar,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3229820189581,Barres Chocolat Lait et Caramel,gayelord hauser,gayelord hauser,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",France,4.0,D,386.7,12.7,6.0,43.4,27.9,24.1,0.762,https://images.openfoodfacts.org/images/products/322/982/018/9581/front_fr.6.400.jpg,30.0,polyol_sweetener|glucose_syrup|refined_sugar|maltodextrin,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:gayelord hauser
3701239902826,"Super vache à boire Boost - orange sanguine, citron, curcuma",michel et augustin,michel et augustin,beverages,"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Milks (liquid and powder), Dairy drinks, Fermented dairy desserts, Fermented drinks, Milks, Fermented milk drinks, Yogurts, Lactose-free milk, Yaourts-à-boire, en:yogurt-drinks",France,4.0,D,63.0,1.2,0.9,10.0,8.1,2.6,0.07,https://images.openfoodfacts.org/images/products/370/123/990/2826/front_en.4.400.jpg,0.0,,probiotic_claim|fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
3760122960671,Vache à boire mangue passion,michel et augustin,michel et augustin,beverages,"Boissons et préparations de boissons,Boissons,Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Boissons lactées,Desserts lactés fermentés,Boissons fermentées,Frais,Boissons lactées fermentées,Yaourts,Boissons sans sucre ajouté,Yaourts à boire,Yaourts à boire aux fruits","France,Switzerland",4.0,E,83.0,3.0,2.0,11.0,11.0,3.0,0.09,https://images.openfoodfacts.org/images/products/376/012/296/0671/front_fr.43.400.jpg,0.0,,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
3760122961197,Sablés chocolat au lait et 4 céréales,michel et augustin,michel et augustin,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat au lait, Biscuits sablés, Sablés nappés de chocolat",France,4.0,E,510.0,25.0,15.0,61.0,28.0,7.8,0.88,https://images.openfoodfacts.org/images/products/376/012/296/1197/front_fr.39.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
3701239904295,Michel et augustin,michel et augustin,michel et augustin,beverages,"Boissons, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Boissons lactées, Boissons fermentées, Boissons lactées fermentées, Boissons lactées fermentées aux fruits",France,4.0,E,64.0,0.7,0.4,12.0,11.0,2.5,0.08,https://images.openfoodfacts.org/images/products/370/123/990/4295/front_fr.15.400.jpg,3.0,starch,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
3760122960619,Vache à boire banane goyave,michel et augustin,michel et augustin,beverages,"Boissons, Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Boissons lactées, Desserts lactés fermentés, Boissons fermentées, Yaourts, Boissons lactées fermentées, Yaourts à boire","France,Switzerland",4.0,E,110.0,1.933285,1.203238,21.22851,13.41016,2.03015,0.0603735,https://images.openfoodfacts.org/images/products/376/012/296/0619/front_fr.21.400.jpg,3.0,starch,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
3760122960749,Vache à boire vanille de Madagascar,"michel et augustin, michel et augustin les trublions du goût",michel et augustin,beverages,"Beverages,Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Dairy drinks,Fermented dairy desserts,Fresh foods,Fermented drinks,Yogurts,Fermented milk drinks,Unsweetened beverages,Drinkable yogurts,Vanilla yogurt drinks",France,4.0,E,70.296,1.3576,0.9101175,11.4505,11.0695,2.959575,0.079308,https://images.openfoodfacts.org/images/products/376/012/296/0749/front_fr.38.400.jpg,3.0,starch,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
3701239903090,Vache à boire cerise,michel et augustin,michel et augustin,beverages,"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable-yogurts, en:yogurt-drinks",France,4.0,E,71.0,1.3,0.8,12.0,12.0,2.9,0.08,https://images.openfoodfacts.org/images/products/370/123/990/3090/front_fr.9.400.jpg,3.0,starch,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
3760122963092,Vache à boire pêche larme de menthe,michel et augustin,michel et augustin,beverages,"Boissons, Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Boissons lactées, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Boissons fermentées, Yaourts, Boissons lactées fermentées, Yaourts aux fruits, Yaourts sucrés, Yaourts à boire",France,4.0,E,85.8,3.0,1.9,12.1,11.7,2.6,0.08,https://images.openfoodfacts.org/images/products/376/012/296/3092/front_fr.8.400.jpg,3.0,starch,probiotic_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:michel et augustin
4000607000010,Fritt Great Grapefruit,"fritt, ludwig schokolade",fritt,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, de:kaubonbons","Germany,Switzerland",4.0,E,401.0,8.5,5.7,79.0,50.0,2.0,0.01,https://images.openfoodfacts.org/images/products/400/060/700/0010/front_de.18.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
4000607000034,Fritt Minis,"fritt, fritt minis",fritt,snacks,"Imbiss, Süßer Snack, Süßwaren, Bonbons",Germany,4.0,E,401.0,8.5,5.7,79.0,50.0,2.0,0.01,https://images.openfoodfacts.org/images/products/400/060/700/0034/front_de.3.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
4000607528200,Smoothie Style Kokos Maracuja,fritt,fritt,snacks,"Imbiss, Süßer Snack, Süßwaren, Bonbons","Germany,Spain",4.0,E,416.0,10.0,7.2,79.0,50.0,2.2,0.01,https://images.openfoodfacts.org/images/products/400/060/752/8200/front_de.21.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
4000607577802,Pfirsich,fritt,fritt,snacks,"Imbiss, Süßer Snack, Süßwaren, Bonbons",Germany,4.0,E,407.0,8.3,4.6,81.0,49.0,0.5,0.07,https://images.openfoodfacts.org/images/products/400/060/757/7802/front_en.13.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
4000607578007,Frittt Vegan Blaubeere,"fritt, ludwig schokolade gmbh & co. kg",fritt,plant-based-foods,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel",Germany,4.0,E,416.0,9.2,5.0,81.0,49.0,0.5,0.07,https://images.openfoodfacts.org/images/products/400/060/757/8007/front_de.4.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
4000607595509,Fritt Minis Oster Mix,fritt,fritt,snacks,"Imbiss,Süßer Snack,Kaubonbons,Bonbons",Germany,4.0,E,401.0,8.5,5.7,79.0,50.0,2.0,2.5e-05,https://images.openfoodfacts.org/images/products/400/060/759/5509/front_de.3.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
4000607523205,Crazy Lemon,fritt,fritt,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, de:Kaubonbons, de:Kaubonbonstreifen","France,Germany",4.0,E,401.0,8.5,5.7,79.0,50.0,2.0,0.01,https://images.openfoodfacts.org/images/products/400/060/752/3205/front_en.30.400.jpg,15.0,glucose_syrup|colour|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
4000607562105,Chewy Candy Raspberry,fritt,fritt,snacks,"Snacks, Sweet snacks, Confectioneries, Candies","France,Germany,Norway",4.0,E,401.0,8.5,5.7,79.0,50.0,2.0,0.01,https://images.openfoodfacts.org/images/products/400/060/756/2105/front_en.57.400.jpg,18.0,added_flavour|glucose_syrup|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:fritt
41780352835,Mike's Hot Honey,utz,utz,snacks,en:potato-crisps,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/178/035/2835/front_en.4.400.jpg,6.0,added_flavour,adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
41780013743,"Cotton Tails, Cheese Ball Snacks, White Cheddar","utz, utz quality foods inc.",utz,snacks,Snacks,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/178/001/3743/front_en.5.400.jpg,18.0,added_flavour|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
41780350985,Lemonade,utz,utz,snacks,en:potato-chips,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/178/035/0985/front_en.9.400.jpg,21.0,polyol_sweetener|added_flavour|glucose_syrup|acid_regulator,adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
41080003505,Cheese Balls,utz,utz,snacks,Snacks,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/108/000/3505/front_en.3.400.jpg,24.0,artificial_flavour|added_flavour|maltodextrin,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
41780013453,Baked Cheddar Cheese Curls,utz,utz,snacks,Snacks,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/178/001/3453/front_en.5.400.jpg,24.0,artificial_flavour|added_flavour|maltodextrin,protein_claim|fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
41780023032,Popcorn Cheese,utz,utz,snacks,Snacks,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/178/002/3032/front_en.7.400.jpg,36.0,emulsifier|artificial_flavour|glucose_syrup|maltodextrin|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
41780003591,Cheese Balls,utz,utz,snacks,Puffed salty snacks,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/178/000/3591/front_en.34.400.jpg,39.0,emulsifier|artificial_flavour|added_flavour|maltodextrin|trans_fat,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
41780012722,Pub Mix,utz,utz,snacks,Snacks,United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/178/001/2722/front_en.5.400.jpg,40.0,emulsifier|thickener|artificial_flavour|added_flavour|glucose_syrup|refined_sugar|maltodextrin|starch|palm_oil|raising_agent|artificial_colour|acid_regulator,protein_claim|fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:utz
42400151890,Cocoa Dyno-Bites Cereal,malt-o-meal,malt-o-meal,cereals,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals",United States,4.0,E,406.25,3.125,0.0,87.5,43.75,3.125,1.40625,https://images.openfoodfacts.org/images/products/004/240/015/1890/front_en.4.400.jpg,12.0,added_flavour|artificial_colour,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:malt-o-meal
42400318651,Cocoa Dyno-Bites Cereal,malt-o-meal,malt-o-meal,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",United States,4.0,E,405.0,2.381,0.0,88.0952,42.8571,4.7619,1.4511905,https://images.openfoodfacts.org/images/products/004/240/031/8651/front_en.26.400.jpg,12.0,added_flavour|artificial_colour,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:malt-o-meal
42400148647,Tootie fruities cereal,"malt-o-meal,tootie fruities",malt-o-meal,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",United States,4.0,E,392.86,3.57,0.0,85.71,42.86,3.57,1.1339,https://images.openfoodfacts.org/images/products/004/240/014/8647/front_en.14.400.jpg,15.0,added_flavour|glucose_syrup,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:malt-o-meal
42400120179,Malt o meal honey nut scooters cereal,malt-o-meal,malt-o-meal,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",United States,4.0,D,160.0,2.0,0.0,33.0,12.0,3.0,2.0,https://images.openfoodfacts.org/images/products/004/240/012/0179/front_en.5.400.jpg,15.0,added_flavour|starch|artificial_colour,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:malt-o-meal
42400204756,Cereal,malt-o-meal,malt-o-meal,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",United States,4.0,E,407.41,3.7,0.0,88.89,40.74,3.7,1.5993,https://images.openfoodfacts.org/images/products/004/240/020/4756/front_en.6.400.jpg,18.0,artificial_flavour|glucose_syrup,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:malt-o-meal
